team,season,role,position,shirt_number,full_name,country,is_overseas,birthdate
Real Madrid,2017/2018,Player,Midfielder,38.0,Seoane,Spain,0,1997-01-22
Real Madrid,2017/2018,Staff,Ass. Manager,,David Bettoni,France,1,1971-11-23
Real Madrid,2017/2018,Staff,Ass. Manager,,Hamidou Msaidie,France,1,
Real Madrid,2017/2018,Staff,Athletic Coach,,Antonio Pintus,Italy,1,1962-09-26
Real Madrid,2017/2018,Staff,Game Analyst,,Valbuena,Spain,0,1975-04-23
Real Madrid,2017/2018,Staff,Goalkeeping Coach,,Lluís Llopis,Spain,0,1964-11-26
Real Madrid,2017/2018,Staff,Physical Coach,,Javier Mallo Sainz,Spain,0,1976-12-13
Real Madrid,2017/2018,Staff,Physical Coach,,Carlos Cruz,Spain,0,1986-10-31
Real Madrid,2017/2018,Staff,Rehab Coach,,José Carlos Parrales,Spain,0,1980-01-03
Real Madrid,2016/2017,Player,Goalkeeper,1.0,Keylor Navas,Costa Rica,1,1986-12-15
Real Madrid,2016/2017,Player,Defender,2.0,Dani Carvajal,Spain,0,1992-01-11
Real Madrid,2016/2017,Player,Defender,3.0,Pepe,Portugal,1,1983-02-26
Real Madrid,2016/2017,Player,Defender,4.0,Sergio Ramos,Spain,0,1986-03-30
Real Madrid,2016/2017,Player,Defender,5.0,Raphaël Varane,France,1,1993-04-25
Real Madrid,2016/2017,Player,Defender,6.0,Nacho,Spain,0,1990-01-18
Real Madrid,2016/2017,Player,Forward,7.0,Cristiano Ronaldo,Portugal,1,1985-02-05
Real Madrid,2016/2017,Player,Midfielder,8.0,Toni Kroos,Germany,1,1990-01-04
Real Madrid,2016/2017,Player,Forward,9.0,Karim Benzema,France,1,1987-12-19
Real Madrid,2016/2017,Player,Midfielder,10.0,James Rodríguez,Colombia,1,1991-07-12
Real Madrid,2016/2017,Player,Forward,11.0,Gareth Bale,Wales,1,1989-07-16
Real Madrid,2016/2017,Player,Defender,12.0,Marcelo,Brazil,1,1988-05-12
Real Madrid,2016/2017,Player,Goalkeeper,13.0,Kiko Casilla,Spain,0,1986-10-02
Real Madrid,2016/2017,Player,Midfielder,14.0,Casemiro,Brazil,1,1992-02-23
Real Madrid,2016/2017,Player,Defender,15.0,Fábio Coentrão,Portugal,1,1988-03-11
Real Madrid,2016/2017,Player,Midfielder,16.0,Mateo Kovačić,Croatia,1,1994-05-06
Real Madrid,2016/2017,Player,Forward,17.0,Lucas Vázquez,Spain,0,1991-07-01
Real Madrid,2016/2017,Player,Forward,18.0,Mariano,Dom. Republic,1,1993-08-01
Real Madrid,2016/2017,Player,Midfielder,19.0,Luka Modrić,Croatia,1,1985-09-09
Real Madrid,2016/2017,Player,Forward,20.0,Marco Asensio,Spain,0,1996-01-21
Real Madrid,2016/2017,Player,Forward,21.0,Álvaro Morata,Spain,0,1992-10-23
Real Madrid,2016/2017,Player,Midfielder,22.0,Isco,Spain,0,1992-04-21
Real Madrid,2016/2017,Player,Defender,23.0,Danilo,Brazil,1,1991-07-15
Real Madrid,2016/2017,Player,Goalkeeper,25.0,Rubén Yáñez,Spain,0,1993-10-12
Real Madrid,2016/2017,Player,Defender,27.0,Álvaro Tejero,Spain,0,1996-07-20
Real Madrid,2016/2017,Player,Midfielder,29.0,Enzo Zidane,France,1,1995-03-24
Real Madrid,2016/2017,Player,Defender,32.0,Achraf Hakimi,Morocco,1,1998-11-04
Real Madrid,2016/2017,Staff,Ass. Manager,,David Bettoni,France,1,1971-11-23
Real Madrid,2016/2017,Staff,Ass. Manager,,Hamidou Msaidie,France,1,
Real Madrid,2016/2017,Staff,Athletic Coach,,Antonio Pintus,Italy,1,1962-09-26
Real Madrid,2016/2017,Staff,Game Analyst,,Valbuena,Spain,0,1975-04-23
Real Madrid,2016/2017,Staff,Goalkeeping Coach,,Lluís Llopis,Spain,0,1964-11-26
Real Madrid,2016/2017,Staff,Manager,,Zinédine Zidane,France,1,1972-06-23
Real Madrid,2016/2017,Staff,Physical Coach,,Javier Mallo Sainz,Spain,0,1976-12-13
Real Madrid,2016/2017,Staff,Physical Coach,,Carlos Cruz,Spain,0,1986-10-31
Real Madrid,2016/2017,Staff,Rehab Coach,,José Carlos Parrales,Spain,0,1980-01-03
Real Madrid,2015/2016,Player,Goalkeeper,1.0,Keylor Navas,Costa Rica,1,1986-12-15
Real Madrid,2015/2016,Player,Defender,2.0,Raphaël Varane,France,1,1993-04-25
Real Madrid,2015/2016,Player,Defender,3.0,Pepe,Portugal,1,1983-02-26
Real Madrid,2015/2016,Player,Defender,4.0,Sergio Ramos,Spain,0,1986-03-30
Real Madrid,2015/2016,Player,Defender,6.0,Nacho,Spain,0,1990-01-18
Real Madrid,2015/2016,Player,Forward,7.0,Cristiano Ronaldo,Portugal,1,1985-02-05
Real Madrid,2015/2016,Player,Midfielder,8.0,Toni Kroos,Germany,1,1990-01-04
Real Madrid,2015/2016,Player,Forward,9.0,Karim Benzema,France,1,1987-12-19
Real Madrid,2015/2016,Player,Midfielder,10.0,James Rodríguez,Colombia,1,1991-07-12
Real Madrid,2015/2016,Player,Forward,11.0,Gareth Bale,Wales,1,1989-07-16
Real Madrid,2015/2016,Player,Defender,12.0,Marcelo,Brazil,1,1988-05-12
Real Madrid,2015/2016,Player,Goalkeeper,13.0,Kiko Casilla,Spain,0,1986-10-02
Real Madrid,2015/2016,Player,Midfielder,14.0,Casemiro,Brazil,1,1992-02-23
Real Madrid,2015/2016,Player,Defender,15.0,Dani Carvajal,Spain,0,1992-01-11
Real Madrid,2015/2016,Player,Midfielder,16.0,Mateo Kovačić,Croatia,1,1994-05-06
Real Madrid,2015/2016,Player,Defender,17.0,Arbeloa,Spain,0,1983-01-17
Real Madrid,2015/2016,Player,Forward,18.0,Lucas Vázquez,Spain,0,1991-07-01
Real Madrid,2015/2016,Player,Midfielder,19.0,Luka Modrić,Croatia,1,1985-09-09
Real Madrid,2015/2016,Player,Forward,20.0,Jesé,Spain,0,1993-02-26
Real Madrid,2015/2016,Player,Midfielder,22.0,Isco,Spain,0,1992-04-21
Real Madrid,2015/2016,Player,Defender,23.0,Danilo,Brazil,1,1991-07-15
Real Madrid,2015/2016,Player,Midfielder,27.0,Martin Ødegaard,Norway,1,1998-12-17
Real Madrid,2015/2016,Player,Midfielder,28.0,Marcos Llorente,Spain,0,1995-01-30
Real Madrid,2015/2016,Player,Forward,29.0,Borja Mayoral,Spain,0,1997-04-05
Real Madrid,2015/2016,Player,Goalkeeper,31.0,Rubén Yáñez,Spain,0,1993-10-12
Real Madrid,2015/2016,Player,Defender,32.0,Philipp Lienhart,Austria,1,1996-07-11
Real Madrid,2015/2016,Player,Midfielder,33.0,Lazo,Spain,0,1996-02-16
Real Madrid,2015/2016,Player,Defender,34.0,Álvaro Tejero,Spain,0,1996-07-20
Real Madrid,2015/2016,Player,Goalkeeper,42.0,Álex Craninx,Belgium,1,1995-10-21
Real Madrid,2015/2016,Staff,Ass. Manager,,David Bettoni,France,1,1971-11-23
Real Madrid,2015/2016,Staff,Ass. Manager,,Hamidou Msaidie,France,1,
Real Madrid,2015/2016,Staff,Goalkeeping Coach,,Lluís Llopis,Spain,0,1964-11-26
Real Madrid,2015/2016,Staff,Manager,,Zinédine Zidane,France,1,1972-06-23
Real Madrid,2015/2016,Staff,Physical Coach,,Javier Mallo Sainz,Spain,0,1976-12-13
Real Madrid,2015/2016,Staff,Physical Coach,,Carlos Cruz,Spain,0,1986-10-31
Real Madrid,2015/2016,Staff,Rehab Coach,,José Carlos Parrales,Spain,0,1980-01-03
Real Madrid,2014/2015,Player,Goalkeeper,1.0,Iker Casillas,Spain,0,1981-05-20
Real Madrid,2014/2015,Player,Defender,2.0,Raphaël Varane,France,1,1993-04-25
Real Madrid,2014/2015,Player,Defender,3.0,Pepe,Portugal,1,1983-02-26
Real Madrid,2014/2015,Player,Defender,4.0,Sergio Ramos,Spain,0,1986-03-30
Real Madrid,2014/2015,Player,Defender,5.0,Fábio Coentrão,Portugal,1,1988-03-11
Real Madrid,2014/2015,Player,Midfielder,6.0,Sami Khedira,Germany,1,1987-04-04
Real Madrid,2014/2015,Player,Forward,7.0,Cristiano Ronaldo,Portugal,1,1985-02-05
Real Madrid,2014/2015,Player,Midfielder,8.0,Toni Kroos,Germany,1,1990-01-04
Real Madrid,2014/2015,Player,Forward,9.0,Karim Benzema,France,1,1987-12-19
Real Madrid,2014/2015,Player,Midfielder,10.0,James Rodríguez,Colombia,1,1991-07-12
Real Madrid,2014/2015,Player,Forward,11.0,Gareth Bale,Wales,1,1989-07-16
Real Madrid,2014/2015,Player,Defender,12.0,Marcelo,Brazil,1,1988-05-12
Real Madrid,2014/2015,Player,Goalkeeper,13.0,Keylor Navas,Costa Rica,1,1986-12-15
Real Madrid,2014/2015,Player,Forward,14.0,Javier Hernández,Mexico,1,1988-06-01
Real Madrid,2014/2015,Player,Defender,15.0,Dani Carvajal,Spain,0,1992-01-11
Real Madrid,2014/2015,Player,Midfielder,16.0,Lucas Silva,Brazil,1,1993-02-16
Real Madrid,2014/2015,Player,Defender,17.0,Arbeloa,Spain,0,1983-01-17
Real Madrid,2014/2015,Player,Defender,18.0,Nacho,Spain,0,1990-01-18
Real Madrid,2014/2015,Player,Midfielder,19.0,Luka Modrić,Croatia,1,1985-09-09
Real Madrid,2014/2015,Player,Forward,20.0,Jesé,Spain,0,1993-02-26
Real Madrid,2014/2015,Player,Midfielder,23.0,Isco,Spain,0,1992-04-21
Real Madrid,2014/2015,Player,Midfielder,24.0,Illarra,Spain,0,1990-03-08
Real Madrid,2014/2015,Player,Goalkeeper,25.0,Pacheco,Spain,0,1992-05-18
Real Madrid,2014/2015,Player,Midfielder,26.0,Medrán,Spain,0,1994-03-15
Real Madrid,2014/2015,Player,Forward,27.0,Raúl de Tomás,Spain,0,1994-10-17
Real Madrid,2014/2015,Player,Defender,28.0,Guillermo Varela,Uruguay,1,1993-03-24
Real Madrid,2014/2015,Player,Forward,29.0,Eero Markkanen,Finland,1,1991-07-03
Real Madrid,2014/2015,Player,Defender,30.0,Abner Felipe,Brazil,1,1996-05-30
Real Madrid,2014/2015,Player,Defender,31.0,Jaime Sánchez,Spain,0,1995-03-11
Real Madrid,2014/2015,Player,Goalkeeper,31.0,Rubén Yáñez,Spain,0,1993-10-12
Real Madrid,2014/2015,Player,Midfielder,32.0,Aguza,Spain,0,1992-09-02
Real Madrid,2014/2015,Player,Midfielder,35.0,Lucas Torró,Spain,0,1994-07-19
Real Madrid,2014/2015,Player,Midfielder,36.0,Marcos Llorente,Spain,0,1995-01-30
Real Madrid,2014/2015,Player,Midfielder,37.0,Javi Muñoz,Spain,0,1995-02-28
Real Madrid,2014/2015,Player,Defender,38.0,Javi Noblejas,Spain,0,1993-03-18
Real Madrid,2014/2015,Player,Midfielder,41.0,Martin Ødegaard,Norway,1,1998-12-17
Real Madrid,2014/2015,Player,Defender,42.0,Derik,Spain,0,1993-02-21
Real Madrid,2014/2015,Player,Forward,43.0,Borja Mayoral,Spain,0,1997-04-05
Real Madrid,2014/2015,Staff,Ass. Manager,,Hierro,Spain,0,1968-03-23
Real Madrid,2014/2015,Staff,Goalkeeping Coach,,Villiam Vecchi,Italy,1,1948-12-28
Real Madrid,2014/2015,Staff,Manager,,Carlo Ancelotti,Italy,1,1959-06-10
Real Madrid,2014/2015,Staff,Physical Coach,,Javier Mallo Sainz,Spain,0,1976-12-13
Real Madrid,2014/2015,Staff,Rehab Coach,,José Carlos Parrales,Spain,0,1980-01-03
Real Madrid,2013/2014,Player,Goalkeeper,1.0,Iker Casillas,Spain,0,1981-05-20
Real Madrid,2013/2014,Player,Defender,2.0,Raphaël Varane,France,1,1993-04-25
Real Madrid,2013/2014,Player,Defender,3.0,Pepe,Portugal,1,1983-02-26
Real Madrid,2013/2014,Player,Defender,4.0,Sergio Ramos,Spain,0,1986-03-30
Real Madrid,2013/2014,Player,Defender,5.0,Fábio Coentrão,Portugal,1,1988-03-11
Real Madrid,2013/2014,Player,Midfielder,6.0,Sami Khedira,Germany,1,1987-04-04
Real Madrid,2013/2014,Player,Forward,7.0,Cristiano Ronaldo,Portugal,1,1985-02-05
Real Madrid,2013/2014,Player,Forward,9.0,Karim Benzema,France,1,1987-12-19
Real Madrid,2013/2014,Player,Forward,11.0,Gareth Bale,Wales,1,1989-07-16
Real Madrid,2013/2014,Player,Defender,12.0,Marcelo,Brazil,1,1988-05-12
Real Madrid,2013/2014,Player,Goalkeeper,13.0,Jesús Fernández,Spain,0,1988-06-11
Real Madrid,2013/2014,Player,Midfielder,14.0,Xabi Alonso,Spain,0,1981-11-25
Real Madrid,2013/2014,Player,Defender,15.0,Dani Carvajal,Spain,0,1992-01-11
Real Madrid,2013/2014,Player,Midfielder,16.0,Casemiro,Brazil,1,1992-02-23
Real Madrid,2013/2014,Player,Defender,17.0,Arbeloa,Spain,0,1983-01-17
Real Madrid,2013/2014,Player,Defender,18.0,Nacho,Spain,0,1990-01-18
Real Madrid,2013/2014,Player,Midfielder,19.0,Luka Modrić,Croatia,1,1985-09-09
Real Madrid,2013/2014,Player,Forward,20.0,Jesé,Spain,0,1993-02-26
Real Madrid,2013/2014,Player,Forward,21.0,Álvaro Morata,Spain,0,1992-10-23
Real Madrid,2013/2014,Player,Midfielder,22.0,Ángel Di María,Argentina,1,1988-02-14
Real Madrid,2013/2014,Player,Midfielder,23.0,Isco,Spain,0,1992-04-21
Real Madrid,2013/2014,Player,Midfielder,24.0,Illarra,Spain,0,1990-03-08
Real Madrid,2013/2014,Player,Goalkeeper,25.0,Diego López,Spain,0,1981-11-03
Real Madrid,2013/2014,Player,Midfielder,26.0,José Rodríguez,Spain,0,1994-12-16
Real Madrid,2013/2014,Player,Forward,27.0,Lucas Vázquez,Spain,0,1991-07-01
Real Madrid,2013/2014,Player,Midfielder,28.0,Omar Mascarell,Spain,0,1993-02-02
Real Madrid,2013/2014,Player,Defender,32.0,Jorge Casado,Spain,0,1989-06-26
Real Madrid,2013/2014,Player,Midfielder,33.0,Borja García,Spain,0,1990-11-02
Real Madrid,2013/2014,Player,Defender,38.0,Llorente,Spain,0,1993-08-16
Real Madrid,2013/2014,Player,Forward,39.0,Willian José,Brazil,1,1991-11-23
Real Madrid,2013/2014,Player,Forward,40.0,Raúl de Tomás,Spain,0,1994-10-17
Real Madrid,2013/2014,Player,Forward,41.0,Burgui,Spain,0,1993-10-29
Real Madrid,2013/2014,Staff,Ass. Manager,,Paul Clement,England,1,1972-01-08
Real Madrid,2013/2014,Staff,Ass. Manager,,Zinédine Zidane,France,1,1972-06-23
Real Madrid,2013/2014,Staff,Athletic Coach,,Davide Ancelotti,Italy,1,1989-07-22
Real Madrid,2013/2014,Staff,Goalkeeping Coach,,Villiam Vecchi,Italy,1,1948-12-28
Real Madrid,2013/2014,Staff,Manager,,Carlo Ancelotti,Italy,1,1959-06-10
Real Madrid,2013/2014,Player,Midfielder,,Medrán,Spain,0,1994-03-15
Real Madrid,2013/2014,Staff,Physical Coach,,Javier Mallo Sainz,Spain,0,1976-12-13
Real Madrid,2013/2014,Staff,Rehab Coach,,José Carlos Parrales,Spain,0,1980-01-03
Real Madrid,2013/2014,Staff,Rehab Coach,,Francesco Mauri,Italy,1,1988-11-04
Real Madrid,2012/2013,Player,Goalkeeper,1.0,Iker Casillas,Spain,0,1981-05-20
Real Madrid,2012/2013,Player,Defender,2.0,Raphaël Varane,France,1,1993-04-25
Real Madrid,2012/2013,Player,Defender,3.0,Pepe,Portugal,1,1983-02-26
Real Madrid,2012/2013,Player,Defender,4.0,Sergio Ramos,Spain,0,1986-03-30
Real Madrid,2012/2013,Player,Defender,5.0,Fábio Coentrão,Portugal,1,1988-03-11
Real Madrid,2012/2013,Player,Midfielder,6.0,Sami Khedira,Germany,1,1987-04-04
Real Madrid,2012/2013,Player,Forward,7.0,Cristiano Ronaldo,Portugal,1,1985-02-05
Real Madrid,2012/2013,Player,Midfielder,8.0,Kaká,Brazil,1,1982-04-22
Real Madrid,2012/2013,Player,Forward,9.0,Karim Benzema,France,1,1987-12-19
Real Madrid,2012/2013,Player,Midfielder,10.0,Mesut Özil,Germany,1,1988-10-15
Real Madrid,2012/2013,Player,Defender,11.0,Ricardo Carvalho,Portugal,1,1978-05-18
Real Madrid,2012/2013,Player,Defender,12.0,Marcelo,Brazil,1,1988-05-12
Real Madrid,2012/2013,Player,Goalkeeper,13.0,Antonio Adán,Spain,0,1987-05-13
Real Madrid,2012/2013,Player,Midfielder,14.0,Xabi Alonso,Spain,0,1981-11-25
Real Madrid,2012/2013,Player,Midfielder,15.0,Michael Essien,Ghana,1,1982-12-03
Real Madrid,2012/2013,Player,Defender,16.0,Juanfran,Spain,0,1988-09-11
Real Madrid,2012/2013,Player,Defender,17.0,Arbeloa,Spain,0,1983-01-17
Real Madrid,2012/2013,Player,Defender,18.0,Raúl Albiol,Spain,0,1985-09-04
Real Madrid,2012/2013,Player,Midfielder,19.0,Luka Modrić,Croatia,1,1985-09-09
Real Madrid,2012/2013,Player,Forward,20.0,Gonzalo Higuaín,Argentina,1,1987-12-10
Real Madrid,2012/2013,Player,Forward,21.0,José Callejón,Spain,0,1987-02-11
Real Madrid,2012/2013,Player,Midfielder,22.0,Ángel Di María,Argentina,1,1988-02-14
Real Madrid,2012/2013,Player,Forward,23.0,Denis Cheryshev,Russia,1,1990-12-26
Real Madrid,2012/2013,Player,Goalkeeper,25.0,Diego López,Spain,0,1981-11-03
Real Madrid,2012/2013,Player,Defender,27.0,Nacho,Spain,0,1990-01-18
Real Madrid,2012/2013,Player,Forward,28.0,Jesé,Spain,0,1993-02-26
Real Madrid,2012/2013,Player,Forward,29.0,Álvaro Morata,Spain,0,1992-10-23
Real Madrid,2012/2013,Player,Midfielder,30.0,Álex,Spain,0,1992-10-15
Real Madrid,2012/2013,Player,Defender,32.0,Jorge Casado,Spain,0,1989-06-26
Real Madrid,2012/2013,Player,Defender,33.0,Fabinho,Brazil,1,1993-10-23
Real Madrid,2012/2013,Player,Midfielder,34.0,José Rodríguez,Spain,0,1994-12-16
Real Madrid,2012/2013,Player,Goalkeeper,35.0,Jesús Fernández,Spain,0,1988-06-11
Real Madrid,2012/2013,Player,Defender,37.0,Llorente,Spain,0,1993-08-16
Real Madrid,2012/2013,Player,Midfielder,38.0,Casemiro,Brazil,1,1992-02-23
Real Madrid,2012/2013,Player,Midfielder,39.0,Omar Mascarell,Spain,0,1993-02-02
Real Madrid,2012/2013,Staff,Ass. Manager,,José Morais,Angola,1,1965-07-27
Real Madrid,2012/2013,Staff,Ass. Manager,,Karanka,Spain,0,1973-09-18
Real Madrid,2012/2013,Staff,Goalkeeping Coach,,Silvino,Portugal,1,1959-03-05
Real Madrid,2012/2013,Staff,Manager,,José Mourinho,Portugal,1,1963-01-26
Real Madrid,2012/2013,Staff,Rehab Coach,,José Carlos Parrales,Spain,0,1980-01-03
Real Madrid,2011/2012,Player,Goalkeeper,1.0,Iker Casillas,Spain,0,1981-05-20
Real Madrid,2011/2012,Player,Defender,2.0,Ricardo Carvalho,Portugal,1,1978-05-18
Real Madrid,2011/2012,Player,Defender,3.0,Pepe,Portugal,1,1983-02-26
Real Madrid,2011/2012,Player,Defender,4.0,Sergio Ramos,Spain,0,1986-03-30
Real Madrid,2011/2012,Player,Midfielder,5.0,Nuri Şahin,Turkey,1,1988-09-05
Real Madrid,2011/2012,Player,Midfielder,6.0,Sami Khedira,Germany,1,1987-04-04
Real Madrid,2011/2012,Player,Forward,7.0,Cristiano Ronaldo,Portugal,1,1985-02-05
Real Madrid,2011/2012,Player,Midfielder,8.0,Kaká,Brazil,1,1982-04-22
Real Madrid,2011/2012,Player,Forward,9.0,Karim Benzema,France,1,1987-12-19
Real Madrid,2011/2012,Player,Midfielder,10.0,Mesut Özil,Germany,1,1988-10-15
Real Madrid,2011/2012,Player,Midfielder,11.0,Granero,Spain,0,1987-07-02
Real Madrid,2011/2012,Player,Defender,12.0,Marcelo,Brazil,1,1988-05-12
Real Madrid,2011/2012,Player,Goalkeeper,13.0,Antonio Adán,Spain,0,1987-05-13
Real Madrid,2011/2012,Player,Midfielder,14.0,Xabi Alonso,Spain,0,1981-11-25
Real Madrid,2011/2012,Player,Defender,15.0,Fábio Coentrão,Portugal,1,1988-03-11
Real Madrid,2011/2012,Player,Midfielder,16.0,Hamit Altintop,Turkey,1,1982-12-08
Real Madrid,2011/2012,Player,Defender,17.0,Arbeloa,Spain,0,1983-01-17
Real Madrid,2011/2012,Player,Defender,18.0,Raúl Albiol,Spain,0,1985-09-04
Real Madrid,2011/2012,Player,Defender,19.0,Raphaël Varane,France,1,1993-04-25
Real Madrid,2011/2012,Player,Forward,20.0,Gonzalo Higuaín,Argentina,1,1987-12-10
Real Madrid,2011/2012,Player,Forward,21.0,José Callejón,Spain,0,1987-02-11
Real Madrid,2011/2012,Player,Midfielder,22.0,Ángel Di María,Argentina,1,1988-02-14
Real Madrid,2011/2012,Player,Defender,23.0,Pedro Mendes,Portugal,1,1990-10-01
Real Madrid,2011/2012,Player,Midfielder,24.0,Lassana Diarra,France,1,1985-03-10
Real Madrid,2011/2012,Player,Goalkeeper,25.0,Tomás Mejías,Spain,0,1989-01-30
Real Madrid,2011/2012,Player,Forward,26.0,Álvaro Morata,Spain,0,1992-10-23
Real Madrid,2011/2012,Player,Forward,28.0,Jesé,Spain,0,1993-02-26
Real Madrid,2011/2012,Player,Forward,29.0,Joselu,Spain,0,1990-03-27
Real Madrid,2011/2012,Player,Defender,32.0,Jorge Casado,Spain,0,1989-06-26
Real Madrid,2011/2012,Player,Defender,35.0,Nacho,Spain,0,1990-01-18
Real Madrid,2011/2012,Player,Goalkeeper,35.0,Jesús Fernández,Spain,0,1988-06-11
Real Madrid,2011/2012,Player,Defender,40.0,Fran Rodríguez,Spain,0,1995-05-22
Real Madrid,2011/2012,Staff,Ass. Manager,,José Morais,Angola,1,1965-07-27
Real Madrid,2011/2012,Staff,Ass. Manager,,Karanka,Spain,0,1973-09-18
Real Madrid,2011/2012,Player,Goalkeeper,,Pacheco,Spain,0,1992-05-18
Real Madrid,2011/2012,Staff,Goalkeeping Coach,,Silvino,Portugal,1,1959-03-05
Real Madrid,2011/2012,Staff,Manager,,José Mourinho,Portugal,1,1963-01-26
Real Madrid,2010/2011,Player,Goalkeeper,1.0,Iker Casillas,Spain,0,1981-05-20
Real Madrid,2010/2011,Player,Defender,2.0,Ricardo Carvalho,Portugal,1,1978-05-18
Real Madrid,2010/2011,Player,Defender,3.0,Pepe,Portugal,1,1983-02-26
Real Madrid,2010/2011,Player,Defender,4.0,Sergio Ramos,Spain,0,1986-03-30
Real Madrid,2010/2011,Player,Midfielder,5.0,Fernando Gago,Argentina,1,1986-04-10
Real Madrid,2010/2011,Player,Forward,6.0,Emmanuel Adebayor,Togo,1,1984-02-26
Real Madrid,2010/2011,Player,Forward,7.0,Cristiano Ronaldo,Portugal,1,1985-02-05
Real Madrid,2010/2011,Player,Midfielder,8.0,Kaká,Brazil,1,1982-04-22
Real Madrid,2010/2011,Player,Forward,9.0,Karim Benzema,France,1,1987-12-19
Real Madrid,2010/2011,Player,Midfielder,10.0,Lassana Diarra,France,1,1985-03-10
Real Madrid,2010/2011,Player,Midfielder,11.0,Granero,Spain,0,1987-07-02
Real Madrid,2010/2011,Player,Defender,12.0,Marcelo,Brazil,1,1988-05-12
Real Madrid,2010/2011,Player,Goalkeeper,13.0,Antonio Adán,Spain,0,1987-05-13
Real Madrid,2010/2011,Player,Midfielder,14.0,Xabi Alonso,Spain,0,1981-11-25
Real Madrid,2010/2011,Player,Midfielder,16.0,Canales,Spain,0,1991-02-16
Real Madrid,2010/2011,Player,Defender,17.0,Arbeloa,Spain,0,1983-01-17
Real Madrid,2010/2011,Player,Defender,18.0,Raúl Albiol,Spain,0,1985-09-04
Real Madrid,2010/2011,Player,Defender,19.0,Ezequiel Garay,Argentina,1,1986-10-10
Real Madrid,2010/2011,Player,Forward,20.0,Gonzalo Higuaín,Argentina,1,1987-12-10
Real Madrid,2010/2011,Player,Midfielder,21.0,Pedro León,Spain,0,1986-11-24
Real Madrid,2010/2011,Player,Midfielder,22.0,Ángel Di María,Argentina,1,1988-02-14
Real Madrid,2010/2011,Player,Midfielder,23.0,Mesut Özil,Germany,1,1988-10-15
Real Madrid,2010/2011,Player,Midfielder,24.0,Sami Khedira,Germany,1,1987-04-04
Real Madrid,2010/2011,Player,Goalkeeper,25.0,Jerzy Dudek,Poland,1,1973-03-23
Real Madrid,2010/2011,Player,Midfielder,26.0,Juankar,Spain,0,1990-03-30
Real Madrid,2010/2011,Player,Defender,27.0,Juanfran,Spain,0,1988-09-11
Real Madrid,2010/2011,Player,Forward,29.0,Álvaro Morata,Spain,0,1992-10-23
Real Madrid,2010/2011,Player,Midfielder,30.0,Álex,Spain,0,1992-10-15
Real Madrid,2010/2011,Player,Midfielder,33.0,Pablo Sarabia,Spain,0,1992-05-11
Real Madrid,2010/2011,Player,Defender,34.0,Jorge Casado,Spain,0,1989-06-26
Real Madrid,2010/2011,Player,Defender,35.0,Nacho,Spain,0,1990-01-18
Real Madrid,2010/2011,Player,Goalkeeper,35.0,Jesús Fernández,Spain,0,1988-06-11
Real Madrid,2010/2011,Player,Midfielder,37.0,Mandi,Spain,0,1989-03-01
Real Madrid,2010/2011,Player,Forward,39.0,Joselu,Spain,0,1990-03-27
Real Madrid,2010/2011,Player,Goalkeeper,40.0,Tomás Mejías,Spain,0,1989-01-30
Real Madrid,2010/2011,Staff,Ass. Manager,,José Morais,Angola,1,1965-07-27
Real Madrid,2010/2011,Staff,Ass. Manager,,Karanka,Spain,0,1973-09-18
Real Madrid,2010/2011,Staff,Goalkeeping Coach,,Silvino,Portugal,1,1959-03-05
Real Madrid,2010/2011,Staff,Manager,,José Mourinho,Portugal,1,1963-01-26
Real Madrid,2009/2010,Player,Goalkeeper,1.0,Iker Casillas,Spain,0,1981-05-20
Real Madrid,2009/2010,Player,Defender,2.0,Arbeloa,Spain,0,1983-01-17
Real Madrid,2009/2010,Player,Defender,3.0,Pepe,Portugal,1,1983-02-26
